Fecha|Id_stock|URL_actual|Tamaño_coches|Posicion_coche|Total_paginas|URL_auto|URL_image|Estatus|T_invenario|Marca|Modelo|Version|Año|Km|Transmision|Costo_normal|Oferta|Mensualidades|Ubicacion
2025-03-12 03:06:12.968872|389652|https://www.kavak.com/mx/seminuevos?order=higher_price&page=139|29|27|191|https://www.kavak.com/mx/usado/honda-cr_v-15_touring-suv-2017|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvNDg0ODUyNjYvRVhURVJJT1ItZnJvbnRTaWRlUGlsb3QtMC0yMDI1LTAzLTA1VDAzMDgzNzcwNi5qcGVnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo1NDAsImhlaWdodCI6MzEwLCJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiZyI6MjU1LCJiIjoyNTUsImFscGhhIjowfX19fQ==|Apartado|Sin datos|Honda|CR-V|1.5 TOURING|2017|45,605 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:06:13.019619|383178|https://www.kavak.com/mx/seminuevos?order=higher_price&page=139|29|28|191|https://www.kavak.com/mx/usado/kia-k3-20_gt_line_auto-sedan-2024|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgzMTc4L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5NjQ0NTI3MjUzLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Kia|K3|2.0 GT LINE AUTO|2024|24,000 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:00.142585|381746|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|0|191|https://www.kavak.com/mx/usado/bmw-serie_3-20_320ia_m_sport_edition_auto-sedan-2018|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgxNzQ2L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5MzExMzM5MzI3LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Bmw|Serie 3|2.0 320IA M SPORT EDITION AUTO|2018|89,648 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:00.194903|366547|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|1|191|https://www.kavak.com/mx/usado/mazda-cx_5-25_signature_auto_2wd-suv-2019|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzY2NTQ3L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzMzOTM2MzAxMjkxLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Mazda|CX-5|2.5 SIGNATURE AUTO 2WD|2019|48,000 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:00.245803|386989|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|2|191|https://www.kavak.com/mx/usado/mini-countryman-15_cooper_chili_auto-hatchback-2020|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg2OTg5L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMjE2NjIxNDAzLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Mini|Countryman|1.5 COOPER CHILI AUTO|2020|60,312 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:00.296753|385252|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|3|191|https://www.kavak.com/mx/usado/buick-encore-13_essence_auto-suv-2023|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg1MjUyL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwNDMyOTYwNzIwLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Buick|Encore|1.3 ESSENCE AUTO|2023|46,350 km|Automático|Sin datos|Sin datos||Puebla
2025-03-12 03:07:00.348639|387315|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|4|191|https://www.kavak.com/mx/usado/volkswagen-tiguan-14_r_line_dct-suv-2020|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg3MzE1L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwODU0MTc4NDUwLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Volkswagen|Tiguan|1.4 R-LINE DCT|2020|104,498 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:00.389763|384483|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|5|191|https://www.kavak.com/mx/usado/toyota-prius-18_hev_base_auto-hatchback-2021|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg0NDgzL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwNDMxOTM3ODA5LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Toyota|Prius|1.8 HEV BASE AUTO|2021|14,500 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:00.443319|383859|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|6|191|https://www.kavak.com/mx/usado/kia-sedona-33_ex_auto-minivan-2020|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgzODU5L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwMDkyMDcxMDI0LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Kia|Sedona|3.3 EX AUTO|2020|46,566 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:00.493267|382385|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|7|191|https://www.kavak.com/mx/usado/mini-cooper_s-20_cooper_s_convertible_hot_chili_auto-convertible-2018|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgyMzg1L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5Mzg3ODcyNDk0LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Mini|Cooper S|2.0 COOPER S CONVERTIBLE HOT CHILI AUTO|2018|52,751 km|Automático|Sin datos|Sin datos||Querétaro
2025-03-12 03:07:00.543246|381441|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|8|191|https://www.kavak.com/mx/usado/nissan-np300-25_le_tm_ac-pickup-2018|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgxNDQxL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5Mjk5NjEwMzMwLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Nissan|NP300|2.5 LE TM AC|2018|48,681 km|Manual|Sin datos|Sin datos||Guadalajara
2025-03-12 03:07:00.593211|361522|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|9|191|https://www.kavak.com/mx/usado/buick-encore-13_convenience_auto-suv-2023|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzYxNTIyL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzMxNjg2NDU2OTI0LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Buick|Encore|1.3 CONVENIENCE AUTO|2023|18,268 km|Automático|Sin datos|Sin datos||Guadalajara
2025-03-12 03:07:00.646463|279138|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|10|191|https://www.kavak.com/mx/usado/buick-enclave-36_avenir_auto_4wd-suv-2019|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMjc5MTM4L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzE5OTMxNzU0ODAxLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Buick|Enclave|3.6 AVENIR AUTO 4WD|2019|66,684 km|Automático|Sin datos|Sin datos||Querétaro
2025-03-12 03:07:00.696439|386622|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|11|191|https://www.kavak.com/mx/usado/audi-q2-14_select_dct-suv-2018|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg2NjIyL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwNzc3Mzk0MDc5LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Audi|Q2|1.4 SELECT DCT|2018|46,630 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:00.746412|381098|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|12|191|https://www.kavak.com/mx/usado/ram-ram_2500-57_2500_rt_4wd-pickup-2014|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgxMDk4L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMTg5MzQyMDY0LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Ram|Ram 2500|5.7 2500 RT 4WD|2014|70,202 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:00.796396|377167|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|13|191|https://www.kavak.com/mx/usado/fiat-fastback-13_impetus-suv-2024|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzc3MTY3L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM3NjYyNDg2MDIyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Fiat|Fastback|1.3 IMPETUS|2024|21,720 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:00.846359|367216|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|14|191|https://www.kavak.com/mx/usado/kia-seltos-16_ex_auto-suv-2023|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzY3MjE2L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM0MjE4NDk4Njk5LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Kia|Seltos|1.6 EX AUTO|2023|20,630 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:00.896340|127498|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|15|191|https://www.kavak.com/mx/usado/kia-forte-16_gt_auto-hatchback-2019|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMTI3NDk4L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNjM1NDU5MDQ0ODQ0OS5qcGciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Kia|FORTE|1.6 GT AUTO|2019|41,887 km|Automático|Sin datos|Sin datos||Puebla
2025-03-12 03:07:00.952394|387412|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|16|191|https://www.kavak.com/mx/usado/mazda-cx_3-20_i_sport_2wd_at-suv-2022|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg3NDEyL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMDQzMTIxMzI0LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Mazda|CX-3|2.0 I SPORT 2WD AT|2022|10,500 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:01.005832|384497|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|17|191|https://www.kavak.com/mx/usado/jeep-renegade-18_latitude_auto-suv-2022|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg0NDk3L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwMTY1Nzk5MDU3LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Jeep|Renegade|1.8 LATITUDE AUTO|2022|15,158 km|Automático|Sin datos|Sin datos||Querétaro
2025-03-12 03:07:01.057959|381411|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|18|191|https://www.kavak.com/mx/usado/mazda-mx_5-20_i_sport_mt-convertible-2020|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgxNDExL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5MDMzNTM2MTI0LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Mazda|MX-5|2.0 I SPORT MT|2020|24,000 km|Manual|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:01.110496|368023|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|19|191|https://www.kavak.com/mx/usado/nissan-sentra-20_sr_platinum_cvt-sedan-2023|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzY4MDIzL0VYVEVSSU9SLWZyb250U2lkZVBpbG90RGlzdGFuY2UtMTczNDM3OTE5NjI2OC5qcGVnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo1NDAsImhlaWdodCI6MzEwLCJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiZyI6MjU1LCJiIjoyNTUsImFscGhhIjowfX19fQ==|Apartado|Sin datos|Nissan|Sentra|2.0 SR PLATINUM CVT|2023|24,000 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:01.162040|387979|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|20|191|https://www.kavak.com/mx/usado/volkswagen-t_cross-16_highline_auto-suv-2021|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg3OTc5L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMTIwNTM3NzI4LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Volkswagen|T-Cross|1.6 HIGHLINE AUTO|2021|42,728 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:01.210497|385273|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|21|191|https://www.kavak.com/mx/usado/mazda-mazda_3-25_i_sport_auto-sedan-2023|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg1MjczL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwNjk3NDc3MDc4LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Mazda|Mazda 3|2.5 I SPORT AUTO|2023|23,586 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:01.261475|381771|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|22|191|https://www.kavak.com/mx/usado/jac-sei6_pro-15_vanguard_dct-suv-2023|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgxNzcxL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5MzAwMTk3NzQxLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Jac|SEI6 PRO|1.5 VANGUARD DCT|2023|27,112 km|Automático|Sin datos|Sin datos||Guadalajara
2025-03-12 03:07:01.315705|375963|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|23|191|https://www.kavak.com/mx/usado/chevrolet-equinox-15_premier_plus_d_auto-suv-2020|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzc1OTYzL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM3MjIyNTM3MDE1LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Chevrolet|Equinox|1.5 PREMIER PLUS D AUTO|2020|37,505 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:01.366467|374686|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|24|191|https://www.kavak.com/mx/usado/audi-a1-10_sb_30_tfsi_cool_dct-hatchback-2021|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzc0Njg2L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM3MDQ4NzU0NjA0LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Audi|A1|1.0 SB 30 TFSI COOL DCT|2021|40,627 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:01.413078|341940|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|25|191|https://www.kavak.com/mx/usado/kia-sedona-33_lx_auto-minivan-2020|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzQxOTQwL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzI1OTk1Nzc5NTU1LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Kia|Sedona|3.3 LX AUTO|2020|85,071 km|Automático|Sin datos|Sin datos||Guadalajara
2025-03-12 03:07:01.463070|381053|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|26|191|https://www.kavak.com/mx/usado/seat-ibiza-10_fr-hatchback-2024|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgxMDUzL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5Mjg1MzU0MDE5LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Seat|Ibiza|1.0 FR|2024|2,883 km|Manual|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:01.514742|380891|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|27|191|https://www.kavak.com/mx/usado/bmw-serie_2-20_220ia_sport_line-coupe-2017|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgwODkxL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5MzgxNjI1Mzc1LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Bmw|Serie 2|2.0 220IA SPORT LINE|2017|27,318 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:01.564718|387278|https://www.kavak.com/mx/seminuevos?order=higher_price&page=140|29|28|191|https://www.kavak.com/mx/usado/jac-sei7_pro-15_tgdi_limited_dct-suv-2022|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg3Mjc4L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMTI5ODEyMzkyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Jac|SEI7 PRO|1.5 TGDI LIMITED DCT|2022|42,052 km|Automático|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:48.841025|386003|https://www.kavak.com/mx/seminuevos?order=higher_price&page=141|29|0|191|https://www.kavak.com/mx/usado/nissan-np300-25_le_tm_ac-pickup-2018|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg2MDAzL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwNTI0NzgzOTgwLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Nissan|NP300|2.5 LE TM AC|2018|78,000 km|Manual|Sin datos|Sin datos||Ciudad de México
2025-03-12 03:07:48.891010|385489|https://www.kavak.com/mx/seminuevos?order=higher_price&page=141|29|1|191|https://www.kavak.com/mx/usado/mazda-cx_30-25_i_sport_auto-suv-2020|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg1NDg5L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwODY3MDUwNTM4LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Apartado|Sin datos|Mazda|CX-30|2.5 I SPORT AUTO|2020|33,300 km|Automático|Sin datos|Sin datos||Ciudad de México
